,0,1,2,3,4,5,6,7,8,9,10
5,31431275,2022-08-12 14:10:10,BUY,0.03,XAUUSD,1788.15,1788.50,0.08,0.84,0.08 pips,
6,31381775,2022-08-11 15:06:58,BUY,0.03,XAUUSD,1796.26,1796.16,-0.05,-0.52,-0.05 pips,
7,31380691,2022-08-11 15:01:52,BUY,0.03,XAUUSD,1794.55,1796.02,0.42,4.19,0.42 pips,
8,31380190,2022-08-11 14:48:06,BUY,0.03,XAUUSD,1794.17,1794.46,0.07,0.65,0.07 pips,
9,31379374,2022-08-11 14:34:28,BUY,0.03,XAUUSD,1791.87,1793.14,0.36,3.59,0.36 pips,
10,31331346,2022-08-10 16:30:52,SELL,0.02,XAUUSD,1796.70,1795.34,0.26,2.58,0.26 pips,
11,31331176,2022-08-10 16:26:39,SELL,0.02,XAUUSD,1796.82,1795.91,0.17,1.68,0.17 pips,
12,31330704,2022-08-10 16:32:36,SELL,0.02,XAUUSD,1798.64,1793.78,0.96,9.58,0.96 pips,
13,31329923,2022-08-10 16:27:05,SELL,0.02,XAUUSD,1796.95,1796.12,0.15,1.52,0.15 pips,
14,31329600,2022-08-10 16:12:50,SELL,0.03,XAUUSD,1796.59,1795.35,0.35,3.50,0.35 pips,
15,31329482,2022-08-10 16:31:06,SELL,0.02,XAUUSD,1794.95,1794.97,-0.02,-0.18,-0.02 pips,
16,31329081,2022-08-10 16:08:42,SELL,0.02,XAUUSD,1795.15,1794.57,0.10,1.02,0.10 pips,
17,31328779,2022-08-10 16:06:05,SELL,0.02,XAUUSD,1795.87,1795.22,0.12,1.16,0.12 pips,
18,31328582,2022-08-10 16:06:13,SELL,0.02,XAUUSD,1795.99,1794.97,0.19,1.90,0.19 pips,
19,31328502,2022-08-10 16:02:33,SELL,0.02,XAUUSD,1795.80,1795.22,0.10,1.02,0.10 pips,1 ... 10 11 12 13 14
0,31327577,2022-08-10 15:59:03,SELL,0.02,XAUUSD,1799.33,1799.14,0.02,0.24,0.02 pips,
1,31320227,2022-08-10 15:43:20,SELL,0.02,XAUUSD,1807.16,1805.95,0.23,2.28,0.23 pips,
2,31319697,2022-08-10 16:02:55,SELL,0.02,XAUUSD,1805.47,1795.05,2.07,20.70,2.07 pips,
3,31319161,2022-08-10 15:52:28,SELL,0.02,XAUUSD,1802.22,1801.52,0.13,1.26,0.13 pips,
4,31317932,2022-08-10 15:35:30,SELL,0.02,XAUUSD,1805.28,1802.91,0.46,4.60,0.46 pips,
5,31316108,2022-08-10 15:29:54,SELL,0.02,XAUUSD,1791.89,1789.50,0.46,4.64,0.46 pips,
6,31314912,2022-08-10 15:17:18,SELL,0.02,XAUUSD,1793.42,1792.02,0.27,2.66,0.27 pips,
7,31312743,2022-08-10 15:24:53,SELL,0.02,XAUUSD,1791.75,1791.08,0.12,1.20,0.12 pips,
8,31312371,2022-08-10 15:29:55,SELL,0.02,XAUUSD,1790.66,1790.32,0.05,0.54,0.05 pips,
9,31312240,2022-08-10 16:32:38,SELL,0.02,XAUUSD,1790.12,1793.91,-0.77,-7.72,-0.77 pips,
10,31311610,2022-08-10 14:32:09,SELL,0.02,XAUUSD,1790.38,1789.52,0.16,1.58,0.16 pips,
11,31311114,2022-08-10 16:32:45,SELL,0.02,XAUUSD,1789.52,1793.85,-0.88,-8.80,-0.88 pips,
12,31310489,2022-08-10 14:00:58,SELL,0.02,XAUUSD,1790.79,1790.29,0.09,0.86,0.09 pips,
13,30378481,2022-07-21 13:00:08,BUY,0.02,XAUUSD,1686.46,1684.27,-0.45,-4.51,-0.45 pips,
14,30318245,2022-07-20 11:29:03,DEPOSIT,0.00,0.10,,,,,,
15,30277915,2022-07-19 13:00:23,BUY,0.02,XAUUSD,1713.39,1713.40,-0.01,-0.12,-0.01 pips,
16,30260777,2022-07-19 09:18:50,BUY,0.02,XAUUSD,1710.62,1708.42,-0.45,-4.54,-0.45 pips,
17,30247082,2022-07-18 21:09:23,DEPOSIT,0.00,101.16,,,,,,
18,30227257,2022-07-18 13:42:10,SELL,0.02,XAUUSD,1715.12,1715.29,-0.05,-0.48,-0.05 pips,
19,30227256,2022-07-18 13:42:10,SELL,0.02,XAUUSD,1715.12,1715.29,-0.05,-0.48,-0.05 pips,1 ... 10 11 12 13 14
