num,time,side,lot,sym,o,c,pip,size,pips
102953810,2022-02-24 04:14:04,SELL,0.0042,NZDCAD,0.85337,0.85958,-0.21,-1.85,-0.21 pips
102953601,2022-02-24 04:12:58,SELL,0.0042,NZDCAD,0.85337,0.85985,-0.22,-1.93,-0.22 pips
102581481,2022-02-15 11:36:40,WITHDRAWAL,0,-55,,,,,
102202255,2022-02-11 06:00:01,SELL,0.0042,AUDCAD,0.91494,0.90944,0.18,1.58,0.18 pips
102099260,2022-02-10 15:33:28,SELL,0.0042,AUDCAD,0.91237,0.9093,0.1,0.86,0.10 pips
102099154,2022-02-10 15:32:55,SELL,0.0042,AUDCAD,0.91236,0.90963,0.09,0.77,0.09 pips
102099041,2022-02-11 02:45:05,SELL,0.0042,AUDCAD,0.91236,0.90983,0.08,0.7,0.08 pips
102094614,2022-02-10 04:15:00,SELL,0.0042,AUDCAD,0.91175,0.90869,0.1,0.86,0.10 pips
102094512,2022-02-10 04:00:02,SELL,0.0042,AUDCAD,0.91174,0.90917,0.08,0.72,0.08 pips
102094375,2022-02-10 00:05:02,SELL,0.0105,AUDCAD,0.91177,0.91041,0.1,0.92,0.10 pips
102076081,2022-02-10 03:15:01,SELL,0.0042,AUDCAD,0.91016,0.90941,0.02,0.19,0.02 pips
101615389,2022-02-09 17:28:06,SELL,0.0029,GBPNZD,2.04885,2.02533,0.45,3.97,0.45 pips
101600834,2022-02-09 17:28:01,SELL,0.0023,GBPNZD,2.04534,2.02533,0.3,2.67,0.30 pips
101600791,2022-02-09 17:27:57,SELL,0.0023,GBPNZD,2.04534,2.02541,0.3,2.66,0.30 pips
101600748,2022-02-09 17:27:53,SELL,0.0023,GBPNZD,2.04529,2.02544,0.3,2.65,0.30 pips
101600704,2022-02-09 17:27:48,SELL,0.0023,GBPNZD,2.04525,2.02563,0.3,2.62,0.30 pips
101600661,2022-02-09 17:27:44,SELL,0.0023,GBPNZD,2.04525,2.02559,0.3,2.62,0.30 pips
101600618,2022-02-09 17:27:40,SELL,0.0023,GBPNZD,2.04523,2.0256,0.3,2.62,0.30 pips
101420349,2022-02-01 03:34:21,DEPOSIT,0,0,,,,,
101420348,2022-02-01 03:34:21,DEPOSIT,0,0.01,,,,,
101254499,2022-01-31 08:30:04,BUY,0.0041,AUDCAD,0.89181,0.89471,0.09,0.82,0.09 pips
101249558,2022-01-31 08:30:03,BUY,0.0041,AUDCAD,0.89263,0.89472,0.07,0.59,0.07 pips
101249397,2022-01-28 17:54:37,BUY,0.0041,AUDCAD,0.89263,0.89461,0.06,0.57,0.06 pips
101249197,2022-01-31 08:45:04,BUY,0.0041,AUDCAD,0.89268,0.89541,0.09,0.78,0.09 pips
101248861,2022-01-31 11:00:01,BUY,0.0045,NZDUSD,0.65449,0.65781,0.15,1.33,0.15 pips
101245993,2022-01-28 17:54:36,BUY,0.0041,AUDCAD,0.89422,0.89462,0.01,0.12,0.01 pips
101233460,2022-01-31 08:30:03,BUY,0.0041,AUDCAD,0.89438,0.89472,0.01,0.09,0.01 pips
101206032,2022-01-31 11:00:05,BUY,0.003,NZDUSD,0.65782,0.65785,0,0,0.00 pips
101121914,2022-01-31 11:00:09,BUY,0.003,NZDUSD,0.66072,0.6578,-0.09,-0.79,-0.09 pips
100646558,2022-01-21 22:30:01,SELL,0.01,AUDNZD,1.07075,1.06911,0.11,0.97,0.11 pips
100503401,2022-01-24 00:05:02,SELL,0.004,AUDNZD,1.07001,1.06989,0,0.02,0.00 pips
100502003,2022-01-24 07:45:02,SELL,0.004,AUDNZD,1.06922,1.06754,0.04,0.39,0.04 pips
100501930,2022-01-24 00:30:11,SELL,0.004,AUDNZD,1.06923,1.06913,0,0.02,0.00 pips
100500632,2022-01-24 07:00:00,SELL,0.004,AUDNZD,1.06908,1.06854,0.01,0.12,0.01 pips
100500524,2022-01-21 06:45:03,SELL,0.01,AUDNZD,1.06908,1.06807,0.07,0.59,0.07 pips
100496729,2022-01-24 04:45:03,SELL,0.004,AUDNZD,1.06864,1.06857,0,0.01,0.00 pips
100496550,2022-01-24 04:21:25,SELL,0.004,AUDNZD,1.06865,1.06819,0.01,0.1,0.01 pips
100493746,2022-01-21 22:30:01,SELL,0.004,AUDNZD,1.06838,1.06914,-0.02,-0.18,-0.02 pips
100486251,2022-01-21 06:45:03,SELL,0.004,AUDNZD,1.06699,1.06807,-0.03,-0.26,-0.03 pips
100394204,2022-01-19 06:15:02,BUY,0.0043,NZDCAD,0.84613,0.84799,0.06,0.56,0.06 pips
100270129,2022-01-19 07:30:02,BUY,0.0043,NZDCAD,0.84817,0.84818,0,0,0.00 pips
100269719,2022-01-18 18:45:02,BUY,0.004,AUDCAD,0.90047,0.90072,0.01,0.07,0.01 pips
99918988,2022-01-12 16:52:27,BUY,0.002,NZDCAD,0.85033,0.85475,0.07,0.62,0.07 pips
99128250,2022-01-01 04:06:10,DEPOSIT,0,0,,,,,
99128249,2022-01-01 04:06:10,DEPOSIT,0,0.02,,,,,
97951764,2021-12-16 21:15:00,SELL,0.004,AUDCAD,0.92194,0.91754,0.14,1.22,0.14 pips
97936578,2021-12-16 17:40:56,SELL,0.004,AUDCAD,0.92107,0.91972,0.04,0.35,0.04 pips
97833924,2021-12-16 09:45:02,SELL,0.004,AUDCAD,0.92027,0.91848,0.05,0.47,0.05 pips
97829445,2021-12-15 21:26:59,SELL,0.004,AUDCAD,0.91948,0.91813,0.04,0.37,0.04 pips
97615689,2021-12-14 04:57:12,SELL,0.004,AUDCAD,0.91324,0.91063,0.08,0.71,0.08 pips
97437311,2021-12-13 10:15:00,SELL,0.0099,AUDCAD,0.91173,0.91062,0.08,0.74,0.08 pips
97420992,2021-12-13 10:45:00,SELL,0.0099,AUDCAD,0.91157,0.91041,0.09,0.78,0.09 pips
97420849,2021-12-13 11:30:01,SELL,0.0099,AUDCAD,0.91159,0.91004,0.12,1.05,0.12 pips
97355701,2021-12-13 01:00:00,SELL,0.004,AUDNZD,1.05499,1.05441,0.02,0.14,0.02 pips
97182815,2021-12-13 10:45:01,SELL,0.004,AUDCAD,0.90845,0.91046,-0.07,-0.6,-0.07 pips
97182720,2021-12-13 11:30:02,SELL,0.004,AUDCAD,0.90845,0.91008,-0.06,-0.49,-0.06 pips
97182554,2021-12-09 14:00:01,SELL,0.01,AUDCAD,0.90843,0.9059,0.19,1.7,0.19 pips
97182382,2021-12-13 10:15:01,SELL,0.004,AUDCAD,0.9085,0.91062,-0.07,-0.63,-0.07 pips
97182220,2021-12-09 13:30:01,SELL,0.004,AUDCAD,0.9085,0.90634,0.07,0.58,0.07 pips
97180205,2021-12-09 14:15:00,SELL,0.004,AUDNZD,1.0534,1.05166,0.05,0.41,0.05 pips
97169172,2021-12-10 00:06:23,SELL,0.004,AUDNZD,1.05323,1.05307,0,0.02,0.00 pips
97158028,2021-12-09 14:00:01,SELL,0.004,AUDCAD,0.9063,0.9059,0.01,0.09,0.01 pips
97101504,2021-12-08 17:03:04,BUY,0.0097,NZDCAD,0.8555,0.85911,0.28,2.45,0.28 pips
97082609,2021-12-08 17:53:39,BUY,0.0098,NZDCAD,0.8558,0.86098,0.4,3.54,0.40 pips
97070202,2021-12-08 17:03:32,BUY,0.0098,NZDCAD,0.8558,0.85919,0.26,2.32,0.26 pips
97066507,2021-12-08 17:03:05,BUY,0.0099,NZDCAD,0.85634,0.85897,0.2,1.82,0.20 pips
97066469,2021-12-08 17:01:45,BUY,0.0246,NZDCAD,0.85636,0.85889,0.49,4.35,0.49 pips
97064469,2021-12-09 10:30:00,SELL,0.0038,AUDNZD,1.05193,1.05182,0,0.02,0.00 pips
97059657,2021-12-10 02:45:04,SELL,0.0038,AUDNZD,1.05141,1.05118,0,0.04,0.00 pips
96971472,2021-12-08 17:02:32,BUY,0.0099,NZDCAD,0.85694,0.85893,0.15,1.37,0.15 pips
96971217,2021-12-08 22:00:02,BUY,0.004,NZDCAD,0.8569,0.86261,0.18,1.59,0.18 pips
96970848,2021-12-08 17:00:06,BUY,0.0099,NZDCAD,0.85694,0.85793,0.08,0.68,0.08 pips
96968669,2021-12-08 17:58:57,BUY,0.004,NZDCAD,0.85738,0.86157,0.13,1.16,0.13 pips
96968531,2021-12-08 17:04:40,BUY,0.0249,NZDCAD,0.85733,0.85936,0.39,3.51,0.39 pips
96851038,2021-12-08 17:58:56,BUY,0.0041,NZDCAD,0.86099,0.8616,0.02,0.17,0.02 pips
96850984,2021-12-08 17:53:40,BUY,0.0041,NZDCAD,0.86099,0.86099,0,-0.01,0.00 pips
96846664,2021-12-08 17:04:40,BUY,0.0103,NZDCAD,0.86137,0.85935,-0.17,-1.48,-0.17 pips
96845893,2021-12-08 17:03:33,BUY,0.0041,NZDCAD,0.86154,0.85919,-0.08,-0.68,-0.08 pips
96845816,2021-12-08 17:01:45,BUY,0.0103,NZDCAD,0.86151,0.85889,-0.21,-1.91,-0.21 pips
96845695,2021-12-08 17:03:04,BUY,0.0041,NZDCAD,0.86152,0.85901,-0.08,-0.73,-0.08 pips
96831488,2021-12-08 17:02:33,BUY,0.0041,NZDCAD,0.86237,0.85891,-0.11,-1,-0.11 pips
96831412,2021-12-08 17:03:06,BUY,0.0041,NZDCAD,0.8624,0.85909,-0.11,-0.96,-0.11 pips
96831360,2021-12-08 17:00:08,BUY,0.0041,NZDCAD,0.86238,0.85731,-0.17,-1.47,-0.17 pips
96681406,2021-12-06 02:42:11,BUY,0.004,AUDNZD,1.03737,1.03978,0.06,0.57,0.06 pips
96664715,2021-12-06 02:45:01,BUY,0.004,AUDNZD,1.03828,1.0397,0.04,0.33,0.04 pips
96618353,2021-12-07 05:45:00,BUY,0.0039,AUDCAD,0.89812,0.90052,0.07,0.63,0.07 pips
96613689,2021-12-07 08:30:00,BUY,0.0039,AUDCAD,0.89922,0.90188,0.08,0.7,0.08 pips
96613618,2021-12-08 05:00:04,BUY,0.0039,AUDCAD,0.89923,0.90225,0.09,0.79,0.09 pips
96613562,2021-12-07 07:00:00,BUY,0.0039,AUDCAD,0.8992,0.9007,0.04,0.38,0.04 pips
96613493,2021-12-07 09:00:01,BUY,0.0039,AUDCAD,0.89917,0.90244,0.1,0.86,0.10 pips
96613402,2021-12-06 16:00:01,BUY,0.0039,AUDCAD,0.8992,0.90123,0.06,0.54,0.06 pips
96613336,2021-12-08 04:30:01,BUY,0.0039,AUDCAD,0.89917,0.90136,0.06,0.56,0.06 pips
96613257,2021-12-08 16:15:02,BUY,0.0039,AUDCAD,0.89917,0.9024,0.1,0.85,0.10 pips
96613109,2021-12-08 17:01:46,BUY,0.0041,NZDCAD,0.86419,0.85872,-0.18,-1.58,-0.18 pips
96612651,2021-12-08 17:04:41,BUY,0.0041,NZDCAD,0.86408,0.85935,-0.15,-1.37,-0.15 pips
96608302,2021-12-08 04:45:00,BUY,0.0039,AUDCAD,0.89995,0.90166,0.05,0.43,0.05 pips
96608019,2021-12-07 07:30:01,BUY,0.0039,AUDCAD,0.89984,0.90114,0.04,0.33,0.04 pips
96125619,2021-12-01 01:41:45,DEPOSIT,0,0,,,,,
96125618,2021-12-01 01:41:45,DEPOSIT,0,0.02,,,,,
95452776,2021-11-26 10:35:04,BUY,0.0036,AUDCAD,0.90776,0.90926,0.04,0.38,0.04 pips
95437955,2021-11-26 10:35:06,BUY,0.0036,AUDCAD,0.90803,0.90964,0.05,0.4,0.05 pips
95437789,2021-11-26 10:35:07,BUY,0.0036,AUDCAD,0.90801,0.91023,0.06,0.56,0.06 pips
95432380,2021-11-26 10:35:07,BUY,0.0036,AUDCAD,0.90865,0.91013,0.04,0.37,0.04 pips
95409309,2021-11-30 15:23:33,BUY,0.0038,NZDCAD,0.86646,0.87358,0.21,1.85,0.21 pips
95408450,2021-11-26 14:15:01,BUY,0.0038,NZDCAD,0.86725,0.87156,0.13,1.13,0.13 pips
95408408,2021-11-26 04:15:04,SELL,0.0036,AUDNZD,1.0495,1.04673,0.07,0.6,0.07 pips
95407774,2021-11-26 17:15:02,BUY,0.0038,NZDCAD,0.86733,0.87171,0.13,1.15,0.13 pips
95386506,2021-11-26 11:15:01,BUY,0.0038,NZDCAD,0.86763,0.87085,0.09,0.85,0.09 pips
95383795,2021-11-26 11:00:01,BUY,0.0097,NZDCAD,0.86825,0.86992,0.13,1.12,0.13 pips
95383728,2021-11-26 11:09:58,BUY,0.0242,NZDCAD,0.86825,0.87063,0.45,3.98,0.45 pips
95373738,2021-11-26 10:35:06,BUY,0.0039,NZDCAD,0.86902,0.86945,0.01,0.11,0.01 pips
95346389,2021-11-26 11:11:40,BUY,0.0037,AUDCAD,0.9107,0.91097,0,0.02,0.00 pips
95337981,2021-11-26 14:11:01,BUY,0.0097,NZDCAD,0.86964,0.87151,0.14,1.22,0.14 pips
95337868,2021-11-26 14:10:49,BUY,0.0097,NZDCAD,0.86964,0.87144,0.13,1.17,0.13 pips
95326708,2021-11-26 14:10:47,BUY,0.0039,NZDCAD,0.8709,0.87138,0.01,0.11,0.01 pips
95310892,2021-11-26 11:09:59,BUY,0.0098,NZDCAD,0.87283,0.87063,-0.17,-1.54,-0.17 pips
95307921,2021-11-26 11:00:02,BUY,0.0039,NZDCAD,0.87348,0.8699,-0.11,-0.99,-0.11 pips
95298112,2021-11-26 14:11:01,BUY,0.0039,NZDCAD,0.87472,0.87152,-0.1,-0.88,-0.10 pips
95297935,2021-11-26 14:10:49,BUY,0.0039,NZDCAD,0.87471,0.87144,-0.1,-0.9,-0.10 pips
95223481,2021-11-26 11:09:59,BUY,0.0039,NZDCAD,0.87638,0.87065,-0.18,-1.57,-0.18 pips
95060633,2021-11-23 17:30:01,SELL,0.0094,AUDNZD,1.04151,1.0407,0.05,0.47,0.05 pips
95006447,2021-11-23 17:30:02,SELL,0.0038,AUDNZD,1.03943,1.04062,-0.03,-0.28,-0.03 pips
94874087,2021-11-20 13:30:54,WITHDRAWAL,0,-52,,,,,
94598438,2021-11-19 08:45:01,BUY,0.004,AUDNZD,1.03372,1.0347,0.03,0.24,0.03 pips
94598407,2021-11-19 07:15:01,BUY,0.004,AUDNZD,1.03372,1.03401,0.01,0.06,0.01 pips
94508784,2021-11-18 14:50:55,BUY,0.001,EURGBP,0.83937,0.8415,0.03,0.23,0.03 pips
94508755,2021-11-18 14:50:55,BUY,0.001,EURGBP,0.83938,0.8415,0.03,0.23,0.03 pips
94508727,2021-11-18 14:50:55,BUY,0.001,EURGBP,0.83938,0.8415,0.03,0.23,0.03 pips
94508697,2021-11-18 14:50:55,BUY,0.001,EURGBP,0.83937,0.8415,0.03,0.23,0.03 pips
94508667,2021-11-18 14:50:55,BUY,0.001,EURGBP,0.83936,0.8415,0.03,0.24,0.03 pips
94508639,2021-11-18 14:50:55,BUY,0.001,EURGBP,0.83936,0.8415,0.03,0.24,0.03 pips
94508611,2021-11-18 14:50:55,BUY,0.001,EURGBP,0.83936,0.8415,0.03,0.24,0.03 pips
94508583,2021-11-18 14:50:55,BUY,0.0021,EURGBP,0.83936,0.8415,0.06,0.49,0.06 pips
94508555,2021-11-18 14:50:55,BUY,0.001,EURGBP,0.83936,0.8415,0.03,0.24,0.03 pips
94508527,2021-11-18 14:50:55,BUY,0.0021,EURGBP,0.83936,0.8415,0.06,0.49,0.06 pips
94508499,2021-11-18 14:50:55,BUY,0.001,EURGBP,0.8394,0.8415,0.03,0.23,0.03 pips
94508469,2021-11-18 14:50:55,BUY,0.0021,EURGBP,0.83933,0.8415,0.06,0.5,0.06 pips
94508439,2021-11-18 14:50:55,BUY,0.001,EURGBP,0.83933,0.8415,0.03,0.24,0.03 pips
94508411,2021-11-18 14:50:55,BUY,0.0021,EURGBP,0.83933,0.8415,0.06,0.5,0.06 pips
94508383,2021-11-18 14:50:55,BUY,0.0021,EURGBP,0.83933,0.8415,0.06,0.5,0.06 pips
94508354,2021-11-18 14:50:55,BUY,0.0021,EURGBP,0.83933,0.8415,0.06,0.5,0.06 pips
94508326,2021-11-18 14:50:55,BUY,0.0021,EURGBP,0.83933,0.8415,0.06,0.5,0.06 pips
94508298,2021-11-18 14:50:55,BUY,0.001,EURGBP,0.83933,0.8415,0.03,0.24,0.03 pips
94508270,2021-11-18 14:50:55,BUY,0.001,EURGBP,0.83933,0.8415,0.03,0.24,0.03 pips
94508242,2021-11-18 14:50:55,BUY,0.0021,EURGBP,0.83933,0.8415,0.06,0.5,0.06 pips
94508213,2021-11-18 14:50:55,BUY,0.0021,EURGBP,0.83933,0.8415,0.06,0.5,0.06 pips
94508184,2021-11-18 14:50:55,BUY,0.0021,EURGBP,0.83933,0.8415,0.06,0.5,0.06 pips
94508155,2021-11-18 14:50:55,BUY,0.001,EURGBP,0.83933,0.8415,0.03,0.24,0.03 pips
94508126,2021-11-18 14:50:55,BUY,0.0053,EURGBP,0.83933,0.8415,0.14,1.26,0.14 pips
94508098,2021-11-18 14:50:55,BUY,0.0052,EURGBP,0.83933,0.8415,0.14,1.24,0.14 pips
94508070,2021-11-18 14:50:55,BUY,0.0052,EURGBP,0.83934,0.8415,0.14,1.23,0.14 pips
94508042,2021-11-18 14:50:55,BUY,0.0052,EURGBP,0.83934,0.8415,0.14,1.23,0.14 pips
94507989,2021-11-18 14:50:55,BUY,0.0053,EURGBP,0.83925,0.8415,0.15,1.32,0.15 pips
94507960,2021-11-18 14:50:55,BUY,0.0021,EURGBP,0.83925,0.8415,0.06,0.52,0.06 pips
94507931,2021-11-18 14:50:55,BUY,0.0053,EURGBP,0.83926,0.8415,0.15,1.31,0.15 pips
94343999,2021-11-16 22:00:01,SELL,0.0038,AUDNZD,1.04523,1.04359,0.04,0.39,0.04 pips
93852223,2021-11-17 15:32:42,BUY,0.0026,GBPCAD,1.67526,1.69454,0.39,3.47,0.39 pips
93742473,2021-11-17 15:33:03,BUY,0.0026,GBPCAD,1.68041,1.69414,0.28,2.46,0.28 pips
93742446,2021-11-17 15:33:07,BUY,0.0026,GBPCAD,1.68041,1.69395,0.27,2.43,0.27 pips
93742420,2021-11-17 15:32:47,BUY,0.0028,GBPCAD,1.6804,1.69494,0.32,2.81,0.32 pips
93742394,2021-11-17 15:32:51,BUY,0.0026,GBPCAD,1.6804,1.6947,0.29,2.56,0.29 pips
93742368,2021-11-17 15:32:59,BUY,0.0026,GBPCAD,1.6804,1.69457,0.29,2.54,0.29 pips
93742341,2021-11-17 15:32:55,BUY,0.0026,GBPCAD,1.68039,1.69476,0.29,2.58,0.29 pips
93742315,2021-11-17 15:33:10,BUY,0.0026,GBPCAD,1.68038,1.69371,0.27,2.39,0.27 pips
93742289,2021-11-17 15:32:58,BUY,0.0026,GBPCAD,1.68038,1.69466,0.29,2.56,0.29 pips
93527166,2021-11-10 15:15:15,BUY,0.0095,AUDNZD,1.03378,1.03731,0.23,2.04,0.23 pips
93467247,2021-11-09 09:00:02,BUY,0.0038,AUDNZD,1.03408,1.03636,0.06,0.53,0.06 pips
93467213,2021-11-09 09:00:01,BUY,0.0038,AUDNZD,1.03405,1.03639,0.06,0.54,0.06 pips
93460971,2021-11-09 08:30:04,BUY,0.0038,AUDNZD,1.03433,1.03554,0.03,0.28,0.03 pips
93436537,2021-11-10 15:15:16,BUY,0.0037,AUDNZD,1.03645,1.03731,0.02,0.18,0.02 pips
93436463,2021-11-10 15:15:16,BUY,0.0037,AUDNZD,1.03645,1.03731,0.02,0.18,0.02 pips
93413098,2021-11-10 15:15:16,BUY,0.0037,AUDNZD,1.03713,1.03731,0,0.03,0.00 pips
